Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR13016527,2021-05-05 17:55:15,2020-11-10 10:26:24,28211506,4259854515,28211506,150,1789,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13016/SRR13016527/SRR13016527.lite.1,SRX9467477,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP291968,PRJNA675787,3,675787,SRS7679586,SAMN16722307,simple,1390,Bacillus amyloliquefaciens,GSM4890887,,,,,,,no,,,,,GEO,SRA1156835,,public,5B6EF6C1D1511F3DBE1AFB560F8DC57E,813188D4DE550CC3DA84CBDEC435279A
SRR13016528,2021-05-05 17:55:15,2020-11-10 10:28:41,36238883,5476042765,36238883,151,2134,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR013/13016/SRR13016528/SRR13016528.lite.1,SRX9467478,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP291968,PRJNA675787,3,675787,SRS7679587,SAMN16722306,simple,1390,Bacillus amyloliquefaciens,GSM4890888,,,,,,,no,,,,,GEO,SRA1156835,,public,BDD8EB99382BD96FB78299FD68124B7C,10C5534CA80402068581332D622A7F93
SRR10677704,2020-03-25 17:13:58,2019-12-13 00:57:37,36904959,5566923813,36904959,150,2279,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/677/SRR10677704.sralite.1,SRX7354732,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP174365,PRJNA511580,3,511580,SRS5814111,SAMN13549501,simple,535026,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10,GSM4216708,,,,,,,no,,,,,GEO,SRA826764,,public,0AEA0BFB96996F442FA7A91CD46011F3,14920DE679B859B94BFC132C67120B0D
SRR10677705,2020-03-25 17:13:58,2019-12-13 00:49:39,47005618,7094775714,47005618,150,2898,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/677/SRR10677705.sralite.1,SRX7354733,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP174365,PRJNA511580,3,511580,SRS5814109,SAMN13549500,simple,535026,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10,GSM4216709,,,,,,,no,,,,,GEO,SRA826764,,public,6164246B9113CDBB87223E80AFBB696F,25F2749B4EBE96DE53B7D66B823FEF6C
SRR10677706,2020-03-25 17:13:58,2019-12-13 00:50:36,42596808,6429712081,42596808,150,2655,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/677/SRR10677706.sralite.1,SRX7354734,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP174365,PRJNA511580,3,511580,SRS5814110,SAMN13549499,simple,535026,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10,GSM4216710,,,,,,,no,,,,,GEO,SRA826764,,public,2912877B5606A74DC76DBCA57DF5A2BF,67EDFE14E665C8005D6EF356AC458E8B
SRR10677707,2020-03-25 17:13:58,2019-12-13 01:05:08,41873509,6320513993,41873509,150,2589,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/677/SRR10677707.sralite.1,SRX7354735,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP174365,PRJNA511580,3,511580,SRS5814114,SAMN13549498,simple,535026,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10,GSM4216711,,,,,,,no,,,,,GEO,SRA826764,,public,77F5FA7B77756D32689BB7C48360EF8A,1CB4A6B62CFBDEE93F646AC87FE6DDB4
SRR10677708,2020-03-25 17:13:58,2019-12-13 00:46:47,43807113,6613667506,43807113,150,2700,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/677/SRR10677708.sralite.1,SRX7354736,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP174365,PRJNA511580,3,511580,SRS5814112,SAMN13549497,simple,535026,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10,GSM4216712,,,,,,,no,,,,,GEO,SRA826764,,public,533E6E491EE5FF3374F6D1BD5C4862E1,1F72BCEE6E663782B5CC66C9A83474CB
SRR8366689,2019-11-01 16:16:19,2018-12-23 14:15:26,33879261,5110192649,33879261,150,2127,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/366/SRR8366689.sralite.1,SRX5177009,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP174365,PRJNA511580,3,511580,SRS4184281,SAMN10640312,simple,535026,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10,GSM3528723,,,,,,,no,,,,,GEO,SRA826764,,public,D262612ADBC371CF8DAB1F46952F1A50,3721010EB2FA687CEB7521A6D9590A7C
SRR8366690,2019-11-01 16:16:19,2018-12-23 14:08:34,32564000,4913093567,32564000,150,2037,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/366/SRR8366690.sralite.1,SRX5177010,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP174365,PRJNA511580,3,511580,SRS4184282,SAMN10640311,simple,535026,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10,GSM3528724,,,,,,,no,,,,,GEO,SRA826764,,public,79AFB7E0DED07D50F650EB8F1948EA8C,90A91B787D6225664DE25DDE3975569A
SRR8366691,2019-11-01 16:16:19,2018-12-23 14:09:08,33057002,4986351982,33057002,150,2061,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/366/SRR8366691.sralite.1,SRX5177011,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP174365,PRJNA511580,3,511580,SRS4184283,SAMN10640310,simple,535026,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10,GSM3528725,,,,,,,no,,,,,GEO,SRA826764,,public,E00EB410B4EDFBAB14435671823B08E0,1F612EE934B18FFD625EBA8001BB0DEE
SRR8366692,2019-11-01 16:16:19,2018-12-23 14:06:44,28843560,4351615126,28843560,150,1821,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR008/366/SRR8366692.sralite.1,SRX5177012,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP174365,PRJNA511580,3,511580,SRS4184284,SAMN10640309,simple,535026,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10,GSM3528726,,,,,,,no,,,,,GEO,SRA826764,,public,E1FE721441F6F4F4A0CA147A541404D9,E63C6FF0DB27B73D82C4B8B42B0EDDC3
SRR10677703,2020-03-25 17:13:58,2019-12-13 00:53:48,37668175,5681982758,37668175,150,2327,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR010/677/SRR10677703.sralite.1,SRX7354731,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 550,SRP174365,PRJNA511580,3,511580,SRS5814106,SAMN13549502,simple,535026,Bacillus subtilis subsp. subtilis NCIB 3610 = ATCC 6051 = DSM 10,GSM4216707,,,,,,,no,,,,,GEO,SRA826764,,public,D11971EC83A5956C5C989D9BB45EC4DC,6E75750657142C4DAF89889A1D446A84
SRR5535070,2017-11-15 17:28:14,2017-05-12 13:28:28,1766766,353353200,0,200,211,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/535/SRR5535070.sralite.1,SRX2804668,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP106999,PRJNA386487,2,386487,SRS2184844,SAMN06958551,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2617024,,,,,,,no,,,,,GEO,SRA561541,,public,34566CCC5DB4BA0649257D6DA80F96D3,010452900B155D10C6FA7A82F523A02E
SRR5535071,2017-11-15 17:28:15,2017-05-12 13:29:24,3037511,486001760,0,160,288,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/535/SRR5535071.sralite.1,SRX2804669,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP106999,PRJNA386487,2,386487,SRS2184845,SAMN06958557,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2617025,,,,,,,no,,,,,GEO,SRA561541,,public,38B39EF14C2EA40137B497137D6D7E2B,0D27FA4101183C848570FA444704EA8B
SRR6504026,2020-11-02 17:43:06,2018-01-23 22:16:01,17901406,3616084012,17901406,202,1931,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR006/504/SRR6504026.sralite.1,SRX3592650,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP131158,PRJNA431298,3,431298,SRS2860565,SAMN08386713,simple,1423,Bacillus subtilis,GSM2945801,,,,,,,no,,,,,GEO,SRA651297,,public,D6873144AADED651BAC850400CD96189,D3715FB6BA5CD4972185555C5F8B754C
SRR6504027,2020-11-02 17:43:06,2018-01-23 22:24:02,19560030,3951126060,19560030,202,2111,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR006/504/SRR6504027.sralite.1,SRX3592651,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP131158,PRJNA431298,3,431298,SRS2860562,SAMN08386712,simple,1423,Bacillus subtilis,GSM2945802,,,,,,,no,,,,,GEO,SRA651297,,public,64DED6F57C7D541FB15FC84B483EB863,AA8A8C63779B522558A335E1CEA15A3F
SRR6504029,2020-11-02 17:43:06,2018-01-23 22:13:36,16858243,3405365086,16858243,202,1811,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR006/504/SRR6504029.sralite.1,SRX3592652,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP131158,PRJNA431298,3,431298,SRS2860566,SAMN08386711,simple,1423,Bacillus subtilis,GSM2945803,,,,,,,no,,,,,GEO,SRA651297,,public,BE3E204508A598AE82967D20CE504778,8B3C52BA0831AC47EC337435D2654370
SRR3488634,2016-05-11 15:47:24,2016-05-09 18:20:23,9182674,1147710333,0,124,877,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488634/SRR3488634.lite.1,SRX1750672,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428461,SAMN04962910,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147024,,,,,,,no,,,,,GEO,SRA424307,,public,FB9AA093ED0145FDEB169958CCF1E71D,E0E2528A3FB32D26B55DBAE22214E92C
SRR3488635,2016-05-11 15:47:24,2016-05-09 18:21:27,12497964,1580138070,0,126,1206,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488635/SRR3488635.lite.1,SRX1750673,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428462,SAMN04962911,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147025,,,,,,,no,,,,,GEO,SRA424307,,public,A376C48B3D48C5DC4040451DEB83FDCB,EBA889746843B247AAE5EE2B6313B4F0
SRR5535068,2017-11-15 17:28:14,2017-05-12 13:28:25,1854241,370848200,0,200,226,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/535/SRR5535068.sralite.1,SRX2804666,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP106999,PRJNA386487,2,386487,SRS2184842,SAMN06958553,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2617022,,,,,,,no,,,,,GEO,SRA561541,,public,C501A061567FACE521ACCD79E0F6447A,E5AD8F384276388695CCC3C08AFA94F9
SRR5535069,2017-11-15 17:28:14,2017-05-12 13:28:32,1907773,381554600,0,200,231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/535/SRR5535069.sralite.1,SRX2804667,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP106999,PRJNA386487,2,386487,SRS2184843,SAMN06958552,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2617023,,,,,,,no,,,,,GEO,SRA561541,,public,18DBFCF2CBCCF4A21562B50446F560D6,5FE90B12D8FF59D3A54E68C27F9B38CF
SRR5535067,2017-11-15 17:28:14,2017-05-12 13:28:20,1976635,395327000,0,200,240,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/535/SRR5535067.sralite.1,SRX2804665,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina MiSeq,SRP106999,PRJNA386487,2,386487,SRS2184841,SAMN06958554,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2617021,,,,,,,no,,,,,GEO,SRA561541,,public,1477F33507997BDBF8E3F6B3EB7C21FF,9FF113D58BC6F03FC6574A0CA558734E
SRR3488629,2016-05-11 15:47:24,2016-05-09 18:20:42,10487594,1415374658,0,134,1076,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488629/SRR3488629.lite.1,SRX1750667,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428456,SAMN04962905,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147019,,,,,,,no,,,,,GEO,SRA424307,,public,8FAF48B1ABFB323DF965D639114F800B,1B4B181D46F6E01D5DA62023FD9A0439
SRR3488630,2016-05-11 15:47:24,2016-05-09 18:21:34,8069190,1044696570,0,129,798,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488630/SRR3488630.lite.1,SRX1750668,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428457,SAMN04962906,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147020,,,,,,,no,,,,,GEO,SRA424307,,public,C89456F6883ABE7BD1927F7C6E3ECB8C,9E409AAAC35EF0B2CF6CF4D1AF54B6E7
SRR3488631,2016-05-11 15:47:24,2016-05-09 18:20:57,11077704,1517234241,0,136,1155,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488631/SRR3488631.lite.1,SRX1750669,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428458,SAMN04962907,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147021,,,,,,,no,,,,,GEO,SRA424307,,public,84D10BFBB1B9BFEEDF3130CEA471A593,7BA11867C2F65357B7EC1657F3A63812
SRR3488632,2016-05-11 15:47:24,2016-05-09 18:20:39,10264883,1360996856,0,132,1039,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488632/SRR3488632.lite.1,SRX1750670,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428459,SAMN04962908,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147022,,,,,,,no,,,,,GEO,SRA424307,,public,268E3D7E3CACD849E0295A7406C5DF64,77470BE2CCC4AE115C7ECD66DEA9643D
SRR3488633,2016-05-11 15:47:24,2016-05-09 18:21:56,12877261,1739047701,0,135,1326,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488633/SRR3488633.lite.1,SRX1750671,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428460,SAMN04962909,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147023,,,,,,,no,,,,,GEO,SRA424307,,public,B9BD9A3EF9878770464CB1F15645A11D,9B349BC076FC747D0CC0B21C9B9E11EE
SRR3488622,2016-05-11 15:47:24,2016-05-09 18:20:40,10294457,1312023473,0,127,1002,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488622/SRR3488622.lite.1,SRX1750660,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428449,SAMN04962898,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147012,,,,,,,no,,,,,GEO,SRA424307,,public,7D31AD5F9E1AC8BE57FFC994A6172611,0BF8107C0991A915756C61C2AB36A089
SRR3488624,2016-05-11 15:47:24,2016-05-09 18:20:51,10215022,1384905819,0,135,1056,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488624/SRR3488624.lite.1,SRX1750662,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428450,SAMN04962900,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147014,,,,,,,no,,,,,GEO,SRA424307,,public,8B7F6C7FB2C0D3689926E2546D275A20,FAC40B1865470905D101947AEC1999CA
SRR3488625,2016-05-11 15:47:24,2016-05-09 18:21:02,9468524,1313501749,0,138,1000,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488625/SRR3488625.lite.1,SRX1750663,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428453,SAMN04962901,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147015,,,,,,,no,,,,,GEO,SRA424307,,public,15A614E6D00DF06EFAD706A223160883,D327860D89CFA71BB79239242B6AA6FC
SRR3488626,2016-05-11 15:47:24,2016-05-09 18:22:33,9377023,1273158161,0,135,969,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488626/SRR3488626.lite.1,SRX1750664,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428452,SAMN04962902,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147016,,,,,,,no,,,,,GEO,SRA424307,,public,BDD48B7CE5707C68C0120DED355E00D0,888685C2F91712722992D52CBB1C540E
SRR3488628,2016-05-11 15:47:24,2016-05-09 18:20:19,8808097,1140844117,0,129,871,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/488/SRR3488628/SRR3488628.lite.1,SRX1750666,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent Proton,SRP074602,PRJNA321031,2,321031,SRS1428455,SAMN04962904,simple,224308,Bacillus subtilis subsp. subtilis str. 168,GSM2147018,,,,,,,no,,,,,GEO,SRA424307,,public,8010F31C5A9FECB3537868045A96A47B,72B4A0DA873E95205721FFBBAFF40B61
SRR445258,2012-03-21 09:52:12,2012-08-11 22:00:04,31854573,1592728650,0,50,1321,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/445/SRR445258/SRR445258.2,SRX129741,GSM895956: B. anthracis osmotically-challenged cells (bottom strand),RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB SOLiD System 3.0,SRP011481,PRJNA153455,2,153455,SRS300555,SAMN00828647,simple,1392,Bacillus anthracis,GSM895956,,,,,,,no,,,,,GEO,SRA050791,,public,8CCC2B1738C77F751E84CC0BE178A015,16110A896B8EC7A7D34CD77DFBCDC414
SRR445259,2012-03-21 09:52:12,2012-08-11 22:00:53,50114569,2505728450,0,50,2086,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/445/SRR445259/SRR445259.2,SRX129741,GSM895956: B. anthracis osmotically-challenged cells (bottom strand),RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB SOLiD System 3.0,SRP011481,PRJNA153455,2,153455,SRS300555,SAMN00828647,simple,1392,Bacillus anthracis,GSM895956,,,,,,,no,,,,,GEO,SRA050791,,public,0A9164BE32FDF7F3DBB00CFE2E28A1AB,D2060FDD133A59DBBAB608D3FCFE89DA
SRR445260,2012-03-21 09:52:12,2012-08-11 21:59:53,28835868,1441793400,0,50,1204,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/445/SRR445260/SRR445260.2,SRX129741,GSM895956: B. anthracis osmotically-challenged cells (bottom strand),RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB SOLiD System 3.0,SRP011481,PRJNA153455,2,153455,SRS300555,SAMN00828647,simple,1392,Bacillus anthracis,GSM895956,,,,,,,no,,,,,GEO,SRA050791,,public,849CAF180E8C5F56DBD9820AE1503C95,1597E28560F643BBB9F3F0601720CA9B
SRR445261,2012-03-21 09:52:12,2012-08-11 21:59:58,28164909,1408245450,0,50,1179,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/445/SRR445261/SRR445261.2,SRX129741,GSM895956: B. anthracis osmotically-challenged cells (bottom strand),RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB SOLiD System 3.0,SRP011481,PRJNA153455,2,153455,SRS300555,SAMN00828647,simple,1392,Bacillus anthracis,GSM895956,,,,,,,no,,,,,GEO,SRA050791,,public,080AFFDE4F520FED94E6C159217158CC,89E623E634002073861BDEE83F7AFF54
SRR922378,2013-10-18 00:00:00,2013-06-27 12:53:05,24617179,1068785783,0,43,412,GCA_000009045.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR000/922/SRR922378/SRR922378.lite.1,SRX315320,Replicate Experiment,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ABI_SOLID,AB SOLiD 4 System,SRP022234,PRJNA194121,,194121,SRS452774,SAMN02214110,simple,1423,Bacillus subtilis,Bsub_NaCl_test,,,,,,,no,,,,,PNNL-EMSL,SRA071532,,public,B7F4E77649D9E5B137ACA1EF05E1F565,A2CFE0727E7F1449BCE7FE898853DD2D
SRR1565402,2015-07-22 17:11:50,2015-12-02 05:15:37,6715773,1208839140,6715773,180,768,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1565/SRR1565402/SRR1565402.2,SRX692527,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045205,PRJNA252753,,252753,SRS672926,SAMN02861663,simple,1402,Bacillus licheniformis,22h_salt_stress_condition,,,,,,,no,,,,,COLLEGE OF LIFE SCIENCE AND TECHNOLOGY            ,SRA181566,,public,F0AEE954351BD66767355CA4F026EEBF,B05D016E501A5AE7963397DE8AB3AACF
SRR1565404,2015-07-22 17:11:50,2015-12-02 05:25:34,6897198,1241495640,6897198,180,791,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1565/SRR1565404/SRR1565404.2,SRX692528,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP045205,PRJNA252753,,252753,SRS672927,SAMN02861664,simple,1402,Bacillus licheniformis,33h_salt_stress_condition,,,,,,,no,,,,,COLLEGE OF LIFE SCIENCE AND TECHNOLOGY            ,SRA181566,,public,8AE67E3D6D1BCB9D8EFF2EC9D4585134,62ABD1777826BEA48DCBFD75B46D334D
